num,target
23146,95
23147,96
23148,97
23149,98
23150,99
23151,100
23152,112
23153,119
23154,1000
23155,10000
23156,가렵다
23157,가스
23158,가슴
23159,가시
23160,각목
23161,갇히다
23162,감금
23163,감전
23164,강
23165,강남구
23166,강동구
23167,강북구
23168,강서구
23169,강풍
23170,개
23171,거실
23172,걸렸다
23173,결박
23174,경운기
23175,경찰
23176,경찰차
23177,계곡
23178,계단
23179,고속도로
23180,고압전선
23181,고열
23182,고장
23183,부러지다
23184,골절
23185,탈골
23186,곰
23187,공사장
23188,공원
23189,놀이터
23190,공장
23191,관악구
23192,광진구
23193,교통사고
23194,구급대
23195,구급대원
23196,구급차
23197,구로구
23198,구청
23199,구해주세요
23200,귀
23201,금가다
23202,금요일
23203,금천구
23204,급류
23205,기절
23206,기절하다
23207,깔리다
23208,끓는물
23209,남자친구
23210,남편
23211,남학생
23212,납치
23213,낫
23214,낯선남자
23215,낯선사람
23216,낯선여자
23217,내년
23218,내일
23219,냄새나다
23220,노원구
23221,논
23222,농약
23223,누나
23224,누수
23225,누전
23226,누출
23227,눈
23228,다리
23229,다음
23230,달(월)
23231,대문앞
23232,도둑
23233,절도
23234,도로
23235,도봉구
23236,독극물
23237,독버섯
23238,독사
23239,동대문구
23240,동생
23241,동작구
23242,동전
23243,두드러기생기다
23244,뒤
23245,뒤통수
23246,등
23247,딸
23248,떨어지다
23249,쓰러지다
23250,뜨거운물
23251,마당
23252,마포구
23253,말려주세요
23254,말벌
23255,맹견
23256,머리
23257,멧돼지
23258,목
23259,목요일
23260,무너지다
23261,붕괴
23262,무릎
23263,문틈
23264,물
23265,밑에
23266,아래
23267,바다
23268,반점생기다
23269,발
23270,발가락
23271,발목
23272,발작
23273,방망이
23274,밭
23275,배
23276,복부
23277,배고프다
23278,뱀
23279,벌
23280,범람
23281,벼락
23282,병원
23283,보건소
23284,보내주세요(경찰)
23285,보내주세요(구급차)
23286,복통
23287,볼
23288,부엌
23289,불
23290,불나다
23291,붕대
23292,비닐하우스
23293,비상약
23294,빌라
23295,뼈
23296,사이
23297,산
23298,살충제
23299,살해
23300,삼키다
23301,서대문구
23302,서랍
23303,서울시
23304,서초구
23305,선반
23306,선생님
23307,성동구
23308,성북구
23309,성폭행
23310,소방관
23311,소방차
23312,소화기
23313,소화전
23314,손
23315,손가락
23316,손목
23317,송파구
23318,수영장
23319,수요일
23320,술취한 사람
23321,숨을안쉬다
23322,시청
23323,신고하세요(경찰)
23324,심장마비
23325,아기
23326,아이들
23327,어린이
23328,아내
23329,아들
23330,아빠
23331,아저씨
23332,아줌마
23333,아파트
23334,인대
23335,안방
23336,알려주세요
23337,앞
23338,앞집
23339,약국
23340,약사
23341,양천구
23342,어깨
23343,어제
23344,어지러움
23345,언니
23346,얼굴
23347,엄마
23348,엘리베이터
23349,여자친구
23350,여학생
23351,연기
23352,연락해주세요
23353,열
23354,열나다
23355,열어주세요
23356,엽총
23357,영등포구
23358,옆집
23359,옆집 아저씨
23360,옆집 할아버지
23361,옆집사람
23362,옆쪽
23363,오늘
23364,오른쪽
23365,오른쪽-귀
23366,오른쪽-눈
23367,오빠
23368,옥상
23369,올해
23370,왼쪽
23371,왼쪽-귀
23372,왼쪽-눈
23373,욕실
23374,용산구
23375,우리집
23376,운동장
23377,월요일
23378,위
23379,위에
23380,위협
23381,윗집
23382,윗집사람
23383,유리
23384,유치원
23385,유치원 버스
23386,은평구
23387,음식물
23388,응급대원
23389,응급처리
23390,의사
23391,이마
23392,이물질
23393,이번
23394,이상한사람
23395,이웃집
23396,일요일
23397,임산부
23398,임신한아내
23399,자동차
23400,자살
23401,자상
23402,작년
23403,작은방
23404,장난감
23405,장단지
23406,절단
23407,제초제
23408,조난
23409,종로구
23410,주
23411,중구
23412,중랑구
23413,지난
23414,지혈대
23415,진통제
23416,질식
23417,집
23418,집단폭행
23419,차밖
23420,차안
23421,창문
23422,창백하다
23423,체온계
23424,총
23425,추락
23426,축사
23427,출산
23428,출혈
23429,피나다
23430,친구
23431,침수
23432,칼
23433,코
23434,택시
23435,토요일
23436,토하다
23437,통학버스
23438,트랙터
23439,트럭
23440,파도
23441,파편
23442,팔
23443,팔꿈치
23444,폭발
23445,폭탄
23446,폭우
23447,폭행
23448,학교
23449,학생
23450,할머니
23451,할아버지
23452,함몰되다
23453,해(연)
23454,해독제
23455,해열제
23456,허리
23457,허벅지
23458,현관
23459,현관앞
23460,협박
23461,형
23462,호흡곤란
23463,호흡기
23464,홍수
23465,화상
23466,화약
23467,화요일
23468,화장실
23469,화재
23470,0
23471,1
23472,2
23473,3
23474,4
23475,5
23476,6
23477,7
23478,8
23479,9
23480,10
23481,11
23482,12
23483,13
23484,14
23485,15
23486,16
23487,17
23488,18
23489,19
23490,20
23491,21
23492,22
23493,23
23494,24
23495,25
23496,26
23497,27
23498,28
23499,29
23500,30
23501,31
23502,32
23503,33
23504,34
23505,35
23506,36
23507,37
23508,38
23509,39
23510,40
23511,41
23512,42
23513,43
23514,44
23515,45
23516,46
23517,47
23518,48
23519,49
23520,50
23521,51
23522,52
23523,53
23524,54
23525,55
23526,56
23527,57
23528,58
23529,59
23530,60
23531,61
23532,62
23533,63
23534,64
23535,65
23536,66
23537,67
23538,68
23539,69
23540,70
23541,71
23542,72
23543,73
23544,74
23545,75
23546,76
23547,77
23548,78
23549,79
23550,80
23551,81
23552,82
23553,83
23554,84
23555,85
23556,86
23557,87
23558,88
23559,89
23560,90
23561,91
23562,92
23563,93
23564,94
23565,95
23566,96
23567,97
23568,98
23569,99
23570,100
23571,112
23572,119
23573,1000
23574,10000
23575,가렵다
23576,가스
23577,가슴
23578,가시
23579,각목
23580,갇히다
23581,감금
23582,감전
23583,강
23584,강남구
23585,강동구
23586,강북구
23587,강서구
23588,강풍
23589,개
23590,거실
23591,걸렸다
23592,결박
23593,경운기
23594,경찰
23595,경찰차
23596,계곡
23597,계단
23598,고속도로
23599,고압전선
23600,고열
23601,고장
23602,부러지다
23603,골절
23604,탈골
23605,곰
23606,공사장
23607,공원
23608,놀이터
23609,공장
23610,관악구
23611,광진구
23612,교통사고
23613,구급대
23614,구급대원
23615,구급차
23616,구로구
23617,구청
23618,구해주세요
23619,귀
23620,금가다
23621,금요일
23622,금천구
23623,급류
23624,기절
23625,기절하다
23626,깔리다
23627,끓는물
23628,남자친구
23629,남편
23630,남학생
23631,납치
23632,낫
23633,낯선남자
23634,낯선사람
23635,낯선여자
23636,내년
23637,내일
23638,냄새나다
23639,노원구
23640,논
23641,농약
23642,누나
23643,누수
23644,누전
23645,누출
23646,눈
23647,다리
23648,다음
23649,달(월)
23650,대문앞
23651,도둑
23652,절도
23653,도로
23654,도봉구
23655,독극물
23656,독버섯
23657,독사
23658,동대문구
23659,동생
23660,동작구
23661,동전
23662,두드러기생기다
23663,뒤
23664,뒤통수
23665,등
23666,딸
23667,떨어지다
23668,쓰러지다
23669,뜨거운물
23670,마당
23671,마포구
23672,말려주세요
23673,말벌
23674,맹견
23675,머리
23676,멧돼지
23677,목
23678,목요일
23679,무너지다
23680,붕괴
23681,무릎
23682,문틈
23683,물
23684,밑에
23685,아래
23686,바다
23687,반점생기다
23688,발
23689,발가락
23690,발목
23691,발작
23692,방망이
23693,밭
23694,배
23695,복부
23696,배고프다
23697,뱀
23698,벌
23699,범람
23700,벼락
23701,병원
23702,보건소
23703,보내주세요(경찰)
23704,보내주세요(구급차)
23705,복통
23706,볼
23707,부엌
23708,불
23709,불나다
23710,붕대
23711,비닐하우스
23712,비상약
23713,빌라
23714,뼈
23715,사이
23716,산
23717,살충제
23718,살해
23719,삼키다
23720,서대문구
23721,서랍
23722,서울시
23723,서초구
23724,선반
23725,선생님
23726,성동구
23727,성북구
23728,성폭행
23729,소방관
23730,소방차
23731,소화기
23732,소화전
23733,손
23734,손가락
23735,손목
23736,송파구
23737,수영장
23738,수요일
23739,술취한 사람
23740,숨을안쉬다
23741,시청
23742,신고하세요(경찰)
23743,심장마비
23744,아기
23745,아이들
23746,어린이
23747,아내
23748,아들
23749,아빠
23750,아저씨
23751,아줌마
23752,아파트
23753,인대
23754,안방
23755,알려주세요
23756,앞
23757,앞집
23758,약국
23759,약사
23760,양천구
23761,어깨
23762,어제
23763,어지러움
23764,언니
23765,얼굴
23766,엄마
23767,엘리베이터
23768,여자친구
23769,여학생
23770,연기
23771,연락해주세요
23772,열
23773,열나다
23774,열어주세요
23775,엽총
23776,영등포구
23777,옆집
23778,옆집 아저씨
23779,옆집 할아버지
23780,옆집사람
23781,옆쪽
23782,오늘
23783,오른쪽
23784,오른쪽-귀
23785,오른쪽-눈
23786,오빠
23787,옥상
23788,올해
23789,왼쪽
23790,왼쪽-귀
23791,왼쪽-눈
23792,욕실
23793,용산구
23794,우리집
23795,운동장
23796,월요일
23797,위
23798,위에
23799,위협
23800,윗집
23801,윗집사람
23802,유리
23803,유치원
23804,유치원 버스
23805,은평구
23806,음식물
23807,응급대원
23808,응급처리
23809,의사
23810,이마
23811,이물질
23812,이번
23813,이상한사람
23814,이웃집
23815,일요일
23816,임산부
23817,임신한아내
23818,자동차
23819,자살
23820,자상
23821,작년
23822,작은방
23823,장난감
23824,장단지
23825,절단
23826,제초제
23827,조난
23828,종로구
23829,주
23830,중구
23831,중랑구
23832,지난
23833,지혈대
23834,진통제
23835,질식
23836,집
23837,집단폭행
23838,차밖
23839,차안
23840,창문
23841,창백하다
23842,체온계
23843,총
23844,추락
23845,축사
23846,출산
23847,출혈
23848,피나다
23849,친구
23850,침수
23851,칼
23852,코
23853,택시
23854,토요일
23855,토하다
23856,통학버스
23857,트랙터
23858,트럭
23859,파도
23860,파편
23861,팔
23862,팔꿈치
23863,폭발
23864,폭탄
23865,폭우
23866,폭행
23867,학교
23868,학생
23869,할머니
23870,할아버지
23871,함몰되다
23872,해(연)
23873,해독제
23874,해열제
23875,허리
23876,허벅지
23877,현관
23878,현관앞
23879,협박
23880,형
23881,호흡곤란
23882,호흡기
23883,홍수
23884,화상
23885,화약
23886,화요일
23887,화장실
23888,화재
23889,0
23890,1
23891,2
23892,3
23893,4
23894,5
23895,6
23896,7
23897,8
23898,9
23899,10
23900,11
23901,12
23902,13
23903,14
23904,15
23905,16
23906,17
23907,18
23908,19
23909,20
23910,21
23911,22
23912,23
23913,24
23914,25
23915,26
23916,27
23917,28
23918,29
23919,30
23920,31
23921,32
23922,33
23923,34
23924,35
23925,36
23926,37
23927,38
23928,39
23929,40
23930,41
23931,42
23932,43
23933,44
23934,45
23935,46
23936,47
23937,48
23938,49
23939,50
23940,51
23941,52
23942,53
23943,54
23944,55
23945,56
23946,57
23947,58
23948,59
23949,60
23950,61
23951,62
23952,63
23953,64
23954,65
23955,66
23956,67
23957,68
23958,69
23959,70
23960,71
23961,72
23962,73
23963,74
23964,75
23965,76
23966,77
23967,78
23968,79
23969,80
23970,81
23971,82
23972,83
23973,84
23974,85
23975,86
23976,87
23977,88
23978,89
23979,90
23980,91
23981,92
23982,93
23983,94
23984,95
23985,96
23986,97
23987,98
23988,99
23989,100
23990,112
23991,119
23992,1000
23993,10000
23994,가렵다
23995,가스
23996,가슴
23997,가시
23998,각목
23999,갇히다
24000,감금
24001,감전
24002,강
24003,강남구
24004,강동구
24005,강북구
24006,강서구
24007,강풍
24008,개
24009,거실
24010,걸렸다
24011,결박
24012,경운기
24013,경찰
24014,경찰차
24015,계곡
24016,계단
24017,고속도로
24018,고압전선
24019,고열
24020,고장
24021,부러지다
24022,골절
24023,탈골
24024,곰
24025,공사장
24026,공원
24027,놀이터
24028,공장
24029,관악구
24030,광진구
24031,교통사고
24032,구급대
24033,구급대원
24034,구급차
24035,구로구
24036,구청
24037,구해주세요
24038,귀
24039,금가다
24040,금요일
24041,금천구
24042,급류
24043,기절
24044,기절하다
24045,깔리다
24046,끓는물
24047,남자친구
24048,남편
24049,남학생
24050,납치
24051,낫
24052,낯선남자
24053,낯선사람
24054,낯선여자
24055,내년
24056,내일
24057,냄새나다
24058,노원구
24059,논
24060,농약
24061,누나
24062,누수
24063,누전
24064,누출
24065,눈
24066,다리
24067,다음
24068,달(월)
24069,대문앞
24070,도둑
24071,절도
24072,도로
24073,도봉구
24074,독극물
24075,독버섯
24076,독사
24077,동대문구
24078,동생
24079,동작구
24080,동전
24081,두드러기생기다
24082,뒤
24083,뒤통수
24084,등
24085,딸
24086,떨어지다
24087,쓰러지다
24088,뜨거운물
24089,마당
24090,마포구
24091,말려주세요
24092,말벌
24093,맹견
24094,머리
24095,멧돼지
24096,목
24097,목요일
24098,무너지다
24099,붕괴
24100,무릎
24101,문틈
24102,물
24103,밑에
24104,아래
24105,바다
24106,반점생기다
24107,발
24108,발가락
24109,발목
24110,발작
24111,방망이
24112,밭
24113,배
24114,복부
24115,배고프다
24116,뱀
24117,벌
24118,범람
24119,벼락
24120,병원
24121,보건소
24122,보내주세요(경찰)
24123,보내주세요(구급차)
24124,복통
